,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
513,https://www.cdz-brno.cz/,https://www.cdz-brno.cz/#kontakt,contact,"barbora.sebenova@prahjm.cz, kristyna.turanova@prahjm.cz, janikova.petra@fnbrno.cz, michaela.havelkova@prahjm.cz, holkova.renata@fnbrno.cz, Kveta.vrbova@prahjm.cz, klara.kaplanova@prahjm.cz, zejdova.petra@fnbrno.cz, cdzbrno@prahjm.cz, krenek.pavel@fnbrno.cz, eli.romana@fnbrno.cz, jassova.jana@fnbrno.cz, zuzana.kocikotrla@prahjm.cz, michaela.kleinova.CDZ@prahjm.cz, marcela.novysedlakova@prahjm.cz, Hana.Janakova@fnbrno.cz, karolina.kasparkova@prahjm.cz, hublova.lenka@fnbrno.cz, kamila.mannova@prahjm.cz","+420 605 578 171, +420 775 854 182, +420 775 761 701, +420 775 854 181, +420 733 289 331, +420 725 831 455, +420 775 382 637, +420 734 152 546, +420 770 181 481, +420 731 485 068, 773 793 882, +420 736 434 048, +420 778 117 051, +420 739 350 168, +420 732 144 435, +420 734 571 037, +420 733 643 379, +420 608 869 324"
514,https://www.azylovydum.cz/hledam-pomoc/poradna-pro-rodinu/,https://www.azylovydum.cz/hledam-pomoc/poradna-pro-rodinu/,main,"azylovydum@azylovydum.cz, andrea.smerdova@azylovydum.cz, sarka.vaculikova@azylovydum.cz, hana.hribkova@azylovydum.cz","734 173 407, 739 633 346, 734 173 408, 739 633 350, 734 520 916"
515,https://www.azylovydum.cz/hledam-pomoc/poradna-pro-rodinu/,https://www.azylovydum.cz/o-nas/,contact,azylovydum@azylovydum.cz,734 520 916
516,https://www.firmy.cz/detail/12829455-mudr-lenka-puflerova-psychiatrie-plzen-vychodni-predmesti.html,https://www.firmy.cz/detail/12829455-mudr-lenka-puflerova-psychiatrie-plzen-vychodni-predmesti.html,main,902E-mailpuflerova@centrum.czI,+420 725 902 902
517,https://www.uhradiste.charita.cz/nase-sluzby/obcanska-poradna-uherske-hradiste/,https://www.uhradiste.charita.cz/nase-sluzby/obcanska-poradna-uherske-hradiste/,main,"jiri.jakes@uhradiste.charita.cz, otto.holecek@uhradiste.charita.cz, dalibor.jirasek@uhradiste.charita.cz, alena.vybiralova@uhradiste.charita.cz, pavla.zahradkova@uhradiste.charita.cz, info@uhradiste.charita.cz, karolina.flekacova@uhradiste.charita.cz, lenka.rokytova@uhradiste.charita.cz","420 725 520, 420 602 194, 724 755 320, +420 731 688 078, 420 728 160, 420 572 540, +420 775 632 038, 420 773 277, 572 555 783, 606 453 502, 724 755 320, 572 555 783"
518,https://www.uhradiste.charita.cz/nase-sluzby/obcanska-poradna-uherske-hradiste/,https://www.uhradiste.charita.cz/kontakty/,contact,info@uhradiste.charita.cz,"572 555 783, 724 755 320, 572 555 783"
519,https://www.uhradiste.charita.cz/nase-sluzby/obcanska-poradna-uherske-hradiste/,https://www.uhradiste.charita.cz/aktuality/napsali-o-nas/,contact,info@uhradiste.charita.cz,572 555 783
520,https://www.uhradiste.charita.cz/nase-sluzby/obcanska-poradna-uherske-hradiste/,https://www.uhradiste.charita.cz/o-nas/,contact,"jiri.jakes@uhradiste.charita.cz, otto.holecek@uhradiste.charita.cz, dalibor.jirasek@uhradiste.charita.cz, alena.vybiralova@uhradiste.charita.cz, pavla.zahradkova@uhradiste.charita.cz, info@uhradiste.charita.cz, karolina.flekacova@uhradiste.charita.cz","420 725 520, 420 602 194, +420 731 688 078, 420 728 160, 420 572 540, +420 775 632 038, 420 773 277, 724 755 320, 572 555 783"
521,http://www.mudrprokes.cz/,http://www.mudrprokes.cz/,main,info@mudrprokes.cz,"+420 604 485 004, +420 386 321 307"
522,http://www.mudrprokes.cz/,http://www.mudrprokes.cz/kontakt.html,contact,info@mudrprokes.cz,"+420 604 485 004, +420 386 321 307"
523,https://www.psychiatrie-maskova.cz,https://www.psychiatrie-maskova.cz,main,"andrea.maskova@seznam.cz, info@domovsrdcem.cz, rypalova.m@alzheimerporadnavysocina.cz","+420 569 445 227, +420 608 807 733, +420 605 788 109, +420 605 764 332, +420 561 111 323, +420 605 788 109, +420 733 352 215, +420 733 629 018, 1851583 01"
524,https://www.psychiatrie-maskova.cz,https://www.psychiatrie-maskova.cz#kontakt,contact,"andrea.maskova@seznam.cz, info@domovsrdcem.cz, rypalova.m@alzheimerporadnavysocina.cz","+420 569 445 227, +420 608 807 733, +420 605 788 109, +420 605 764 332, +420 561 111 323, +420 605 788 109, +420 733 352 215, +420 733 629 018, 1851583 01"
525,https://www.diakonievm.cz/nase-sluzby/sluzby-k-podpore-domaci-pece/poradna-pro-pecujici/,https://www.diakonievm.cz/nase-sluzby/sluzby-k-podpore-domaci-pece/poradna-pro-pecujici/,main,"info@diakonievm.cz, domacihospic@diakonievm.cz, poradna@diakonievm.czPracovi, osetrovatelska@diakonievm.cz","602 776 460, 737 966 347, 730 190 733, 573 034 161, 730 195 068, 739 038 424, 731 133 932, 730 190 778, 730 190 733, 571 629 084, 736 473 245, 739 589 876, 734 698 906, 731 138 910, 731 138 912, 739 488 955, 730 190 780, 571 629 085, 734 236 518, 737 391 341"
526,https://www.diakonievm.cz/nase-sluzby/sluzby-k-podpore-domaci-pece/poradna-pro-pecujici/,https://www.diakonievm.cz/o-nas/,contact,,
527,https://www.diakonievm.cz/nase-sluzby/sluzby-k-podpore-domaci-pece/poradna-pro-pecujici/,https://www.diakonievm.cz/nase-sluzby/sluzby-k-podpore-domaci-pece/poradna-pro-pecujici/kontakt/,contact,poradna@diakonievm.czPracovi,"734 698 906, 730 190 733, 739 589 876"
528,https://www.diakonievm.cz/nase-sluzby/sluzby-k-podpore-domaci-pece/poradna-pro-pecujici/,https://www.diakonievm.cz/kontakty/,contact,"info@diakonievm.cz, domacihospic@diakonievm.cz, osetrovatelska@diakonievm.cz","602 776 460, 737 966 347, 731 138 910, 573 034 161, 739 488 955, 730 195 068, 739 038 424, 731 133 932, 731 138 912, 730 190 780, 730 190 778, 730 190 733, 571 629 084, 736 473 245, 571 629 085, 734 236 518, 737 391 341"
529,https://terapie-koubova.webnode.cz/,https://terapie-koubova.webnode.cz/,main,koubova.zdenka@email.cz,"+420728956656, +420 728 956 656"
530,https://terapie-koubova.webnode.cz/,https://terapie-koubova.webnode.cz/kontakt/,contact,koubova.zdenka@email.cz,"+420728956656, +420 728 956 656"
531,https://zuzanarihova.lender.cz,https://zuzanarihova.lender.cz,main,zuzana.lenderova.rihova@gmail.com,774 830 975
532,http://www.detemzlin.cz/,http://www.detemzlin.cz/,main,detem@post.cz,577 922 056
533,https://mudr-vaclav-ferus.zdravotniregistr.cz/,https://mudr-vaclav-ferus.zdravotniregistr.cz/,main,"mudrjitkabartosova@seznam.cz, babincova@centrum.cz, mladova@seznam.cz, masem@tiscali.cz, ludmilavomelova@seznam.cz","583 430 695, 603756869, +420605149723, +420 491 424 857, 723 448 514, 736 763 092, +420 483 302 189, +420386106147, 414 110 719, 602 375 866, +420 606 839 112, +420 603 537 488, 773 756 447, 603 487 740"
534,http://www.psychotera.cz/profesni_zivotopisES.htm,http://www.psychotera.cz/profesni_zivotopisES.htm,main,poupetova@psychotera.czObjedn,"+420 723 027 431, 274 816 491, 602 628 619, 272 653 768"
535,http://www.psychotera.cz/profesni_zivotopisES.htm,https://psychotera.cz/partners/,contact,,"274 816 491, 602 628 619, 272 653 768"
536,http://www.psychotera.cz/profesni_zivotopisES.htm,https://psychotera.cz/cenik/,contact,poupetova@psychotera.czObjedn,+420 723 027 431
537,https://psychiatrie.help/,https://psychiatrie.help/,main,,+420 775 307 011
538,https://psychiatrie.help/,https://psychiatrie.help/kontakt/,contact,,+420 775 307 011
539,https://psychiatrie.help/,https://psychiatrie.help/o-nas/,contact,,
540,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/jihocesky-kraj-k300/cesky-krumlov-o501/cesky-krumlov-m1516/mudr-miroslav-norek-d5659.html,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/jihocesky-kraj-k300/cesky-krumlov-o501/cesky-krumlov-m1516/mudr-miroslav-norek-d5659.html,main,info@navstevalekare.cz,380 714 777
541,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/jihocesky-kraj-k300/cesky-krumlov-o501/cesky-krumlov-m1516/mudr-miroslav-norek-d5659.html,https://www.navstevalekare.cz/o-nas/portal.html,contact,info@navstevalekare.cz,
542,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/jihocesky-kraj-k300/cesky-krumlov-o501/cesky-krumlov-m1516/mudr-miroslav-norek-d5659.html,https://www.navstevalekare.cz/kontakt.html,contact,info@navstevalekare.cz,
543,https://psychiatriekv.cz/,https://psychiatriekv.cz/,main,vl.zelenka@gmail.comAsistent,"774 317 577, +420 774 317 577"
544,https://psychiatriekv.cz/,tel:+420774317577,contact,,
545,http://www.slunce.info,http://www.slunce.info,main,,"396865309, 390362399"
546,https://mudr-magdalena-bohacova.business.site/,https://mudr-magdalena-bohacova.business.site/,main,1@seznam.cz.MUDr,"731 085 300, +420 731 085 300"
547,https://clinterap.cz/klinicka-psychologie-praha-10/,https://clinterap.cz/klinicka-psychologie-praha-10/,main,"rosa@clinterap.czOtev, pocernicka@clinterap.cz, benesov@clinterap.czOtev, kladno@clinterap.czOtev, pocernicka@clinterap.czOtev, management@clinterap.cz, info@clinterap.cz, melnik@clinterap.czOtev, pribram@clinterap.czOtev","+420 601 304 489, +420 601 304 486, +420 601 304 482, +420 222 510 666, +420 601 304 489, +420 601 304 483, +420 702 129 883, +420 601 304 485, +420 222 510 607"
548,https://clinterap.cz/klinicka-psychologie-praha-10/,https://clinterap.cz/kontakt/,contact,"rosa@clinterap.czOtev, benesov@clinterap.czOtev, kladno@clinterap.czOtev, pocernicka@clinterap.czOtev, management@clinterap.cz, info@clinterap.cz, melnik@clinterap.czOtev, pribram@clinterap.czOtev","+420 601 304 489, +420 601 304 486, +420 601 304 482, +420 601 304 489, +420 601 304 483, +420 702 129 883, +420 601 304 485, +420 222 510 607"
549,https://clinterap.cz/klinicka-psychologie-praha-10/,https://clinterap.cz/o-nas/,contact,info@clinterap.cz,
550,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/,main,"vedoucidomazlice@cssdomazlice.cz, podatelna@cssdomazlice.cz, smirklova@cssdomazlice.cz, poradna@cssdomazlice.cz, vedoucicernovice@cssdomazlice.cz","+420 725 522 831, +420 379 412 720, +420 379 412 711, +420 379 412 740, +420 379 412 741, +420 379 431 118, +420 773 745 771, 420 412 740"
551,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/kontakt/kontakt/,contact,,
552,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/domov-cernovice/o-nas/,contact,,
553,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/domov-pro-seniory-domazlice/o-nas/,contact,,
554,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/,https://www.cssdomazlice.cz/rodinna-poradna-domazlice/o-nas/rodinna-poradna-domazlice/o-nas/,contact,,
555,https://www.firmy.cz/detail/12972695-mudr-marketa-dolezalova-havlickuv-brod.html,https://www.firmy.cz/detail/12972695-mudr-marketa-dolezalova-havlickuv-brod.html,main,,+420 569 420 510
556,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/,main,"psychiatrie.zlin@podaneruce.cz, praktik@podaneruce.cz, prestavamkourit@podaneruce.cz, lekar.drnholec@podaneruce.cz, infektolog@podaneruce.cz, nove.elysium@podaneruce.cz, klinika@podaneruce.czTel, ordinace.drnholec@podaneruce.cz, lekar.mikulov@podaneruce.cz, dudeskova@podaneruce.cz","770 109 565, +420 778 708 602, +420 774 238 927, +420 577 439 190, +420 547 152 744, +420 773 752 539, 123456789, +420 771 235 666, +420 545 247 535, 778 729 439, +420 577 439 190"
557,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/ambulance-brno/#kontakt,contact,"praktik@podaneruce.cz, klinika@podaneruce.czTel","+420 547 152 744, +420 545 247 535"
558,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/poradna-odvykani-koureni/#formular,contact,"klinika@podaneruce.czTel, prestavamkourit@podaneruce.cz","+420 545 247 535, +420 773 752 539, 123456789"
559,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/ambulance-infektologie/#kontakt,contact,"infektolog@podaneruce.cz, klinika@podaneruce.czTel","+420 771 235 666, +420 545 247 535"
560,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/poradna-odvykani-koureni/#kontakt,contact,"klinika@podaneruce.czTel, prestavamkourit@podaneruce.cz","+420 545 247 535, +420 773 752 539, 123456789"
561,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/ambulance-drnholec/#kontakt,contact,"ordinace.drnholec@podaneruce.cz, lekar.drnholec@podaneruce.cz, klinika@podaneruce.czTel","+420 545 247 535, +420 774 238 927"
562,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/terapeuticke-centrum-nove-elysium-brno/#kontakt,contact,"nove.elysium@podaneruce.cz, klinika@podaneruce.czTel","+420 545 247 535, 770 109 565, 778 729 439"
563,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/psychiatricka-ordinace-zlin/#kontakt,contact,"psychiatrie.zlin@podaneruce.cz, dudeskova@podaneruce.cz, klinika@podaneruce.czTel","+420 577 439 190, +420 545 247 535, +420 577 439 190"
564,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/ambulance-mikulov/#kontakt,contact,"lekar.mikulov@podaneruce.cz, klinika@podaneruce.czTel","+420 545 247 535, +420 778 708 602"
565,https://www.fokuslabe.cz/centra-dusevniho-zdravi/centrum-dusevniho-zdravi-chomutov/,https://www.fokuslabe.cz/centra-dusevniho-zdravi/centrum-dusevniho-zdravi-chomutov/,main,,
566,https://www.netfirmy.cz/firma/6757-polacek-jaroslav-mudr/,https://www.netfirmy.cz/firma/6757-polacek-jaroslav-mudr/,main,,"269462662, 777 714 121"
567,https://www.netfirmy.cz/firma/6757-polacek-jaroslav-mudr/,https://www.netfirmy.cz/o-nas/,contact,,777 714 121
568,https://www.netfirmy.cz/firma/6757-polacek-jaroslav-mudr/,https://www.netfirmy.cz/kontakty/,contact,,269462662
569,https://www.mestovsetin.cz/mudr-lenka-sebelova/o-36579,https://www.mestovsetin.cz/mudr-lenka-sebelova/o-36579,main,"e-podatelna@mestovsetin.czSoci, e-podatelna@mestovsetin.cz","721 428 525, 1204755 01, 420 571 491, 571 491 111, 1484755 01, 1080755 01"
570,https://www.mestovsetin.cz/mudr-lenka-sebelova/o-36579,https://www.mestovsetin.cz/kontakty/ms-71877/p1=71877,contact,e-podatelna@mestovsetin.czSoci,"571 491 111, 1080755 01"
571,https://www.mestovsetin.cz/mudr-lenka-sebelova/o-36579,https://www.mestovsetin.cz/vismo/o_utvar.asp?id_org=18676&id_u=10,contact,"e-podatelna@mestovsetin.czSoci, e-podatelna@mestovsetin.cz","571 491 111, 1484755 01, 1080755 01, 420 571 491"
572,https://www.firmy.cz/detail/13179143-phdr-terezia-novakova-psychologicka-ordinace-s-r-o-klatovy-iv.html,https://www.firmy.cz/detail/13179143-phdr-terezia-novakova-psychologicka-ordinace-s-r-o-klatovy-iv.html,main,,"777 287 367, +420 376 322 688"
573,http://www.pdz.cz,http://www.pdz.cz,main,"pdz-rk@pdz.cz, lucie.urielova@pdz.cz, pdz-uo@pdz.cz, magdalena.plivova@pdz.cz, pdz-hk@pdz.cz, jitka.jedlickova@pdz.cz, pdz-pce@pdz.cz, info@pdz.cz, marek.fiala@pdz.cz, zuzana.kucerova@pdz.cz, ludmila.karelova@pdz.cz, pdz-jc@pdz.cz, pdz-cr@pdz.cz, monika.kasikova@pdz.cz, petr.pavlicek@pdz.cz, hana.cermakova@pdz.cz, pdz-na@pdz.cz, dajeinfo@pdz.cz, petra.tomsova@pdz.cz, hana.rysava@pdz.cz, ondrej.balog@pdz.cz, romana.drboutova@pdz.cz, martina.voborilova@pdz.cz","494 322 025, +420 466 400 116, 773 747 147, 121 407 932, 737 598 466, +420 731 148 177, 778 771 709, 1492516 01, 1165562 01, 1552530 02, 778 112 248, 731 529 103, 731 148 177, 734 637 519, 465 381 521, 777 752 819, 778 116 140, 778 526 216, 777 454 573, 773 071 489, 777 119 214, 774 915 755, 770 181 223, +420 778 530 844, 778 530 844, 773 915 753, +420 466 400 116, 493 592 554, 777 477 256"
574,http://www.pdz.cz,https://pdz.cz/o-nas/,contact,dajeinfo@pdz.cz,"+420 466 400 116, 121 407 932"
575,http://www.pdz.cz,https://pdz.cz/kontakt/,contact,"pdz-rk@pdz.cz, lucie.urielova@pdz.cz, magdalena.plivova@pdz.cz, pdz-hk@pdz.cz, jitka.jedlickova@pdz.cz, info@pdz.cz, marek.fiala@pdz.cz, zuzana.kucerova@pdz.cz, ludmila.karelova@pdz.cz, pdz-cr@pdz.cz, pdz-na@pdz.cz, dajeinfo@pdz.cz, petra.tomsova@pdz.cz, hana.rysava@pdz.cz, ondrej.balog@pdz.cz, romana.drboutova@pdz.cz, pdz-jc@pdz.cz, martina.voborilova@pdz.cz, pdz-uo@pdz.cz, pdz-pce@pdz.cz, monika.kasikova@pdz.cz, petr.pavlicek@pdz.cz, hana.cermakova@pdz.cz","+420 466 400 116, 773 747 147, 737 598 466, 121 407 932, 1552530 02, 731 529 103, 734 637 519, 465 381 521, 777 752 819, 773 071 489, 777 119 214, 778 530 844, 493 592 554, 777 477 256, 494 322 025, +420 731 148 177, 778 771 709, 1492516 01, 1165562 01, 778 112 248, 731 148 177, 778 116 140, 778 526 216, 777 454 573, 774 915 755, 770 181 223, +420 778 530 844, 773 915 753, +420 466 400 116"
576,http://www.sojka.hbnet.cz,http://www.sojka.hbnet.cz,main,"ambulance@hbnet.cz, sojka.honza@gmail.comOd","602 610 715, 211388810, 210857969, 795048302, 272700000, 702 054 888, 000211388, 211063061"
577,https://jindrichuvhradec.charita.cz/sluzba/852/,https://jindrichuvhradec.charita.cz/sluzba/852/,main,info@jhradec.charita.cz,"731 604 400, 605 849 877, 731 402 982, 730 540 628, 732 739 531, 605 791 147, 732 676 031, 731 402 982, 731 604 554, 739 744 039, 241041057, 731 604 554, 776 031 424, 386 353 120"
578,https://jindrichuvhradec.charita.cz/sluzba/852/,https://jindrichuvhradec.charita.cz/kontakty/,contact,info@jhradec.charita.cz,"731 604 400, 731 402 982, 731 604 554, 739 744 039, 776 031 424, 732 739 531, 730 540 628, 241041057, 731 604 554, 605 791 147, 386 353 120, 732 676 031"
579,https://jindrichuvhradec.charita.cz/sluzba/852/,https://jindrichuvhradec.charita.cz/aktualne/napsali-o-nas/,contact,info@jhradec.charita.cz,"241041057, 731 604 554"
580,https://jindrichuvhradec.charita.cz/sluzba/852/,https://jindrichuvhradec.charita.cz/o-nas/kontaktujte-nas/,contact,info@jhradec.charita.cz,"731 604 554, 732 739 531, 241041057, 731 604 554, 605 791 147, 386 353 120, 732 676 031"
581,https://jindrichuvhradec.charita.cz/sluzba/852/,https://jindrichuvhradec.charita.cz/sluzba/852/#contacts,contact,info@jhradec.charita.cz,"731 604 554, 605 849 877, 241041057, 731 402 982"
582,http://www.modredvere.cz,http://www.modredvere.cz,main,,"444407022, 107-106613"
583,http://www.modredvere.cz,http://www.modredvere.cz/cz/napsali-o-nas,contact,,"444407022, 107-106613"
584,http://www.modredvere.cz,http://www.modredvere.cz/cz/o-nas,contact,,"444407022, 107-106613"
585,http://www.modredvere.cz,http://www.modredvere.cz/cz/kontakty,contact,,"444407022, 107-106613"
586,http://www.fokuslabe.cz,http://www.fokuslabe.cz,main,"teplice@fokuslabe.czDocument, fokus@fokuslabe.cz, bydleniusti@fokuslabe.czDocument, prace@fokuslabe.czDocument, decin@fokuslabe.czDocument, zatec@fokuslabe.czDocument, litomerice@fokuslabe.czDocument, detiusti@fokuslabe.czDocument, prace@fokuslabe.czSKUPINY, chomutov@fokuslabe.czDocument, usti@fokuslabe.czDocument, most@fokuslabe.czDocument","730 891 498, 603 863 071, 730 158 910, 731 449 459, 733 184 376, 886879359, 730 512 887, 733 184 244, 733 184 386, 733 184 388, 472 745 159, 603 908 232, 730 895 084, 739 048 777, 730 515 759, 736 417 808, 732 761 266, 733 184 245"
587,http://www.fokuslabe.cz,https://www.fokuslabe.cz/kontakty,contact,"teplice@fokuslabe.czDocument, fokus@fokuslabe.cz, bydleniusti@fokuslabe.czDocument, prace@fokuslabe.czDocument, decin@fokuslabe.czDocument, zatec@fokuslabe.czDocument, litomerice@fokuslabe.czDocument, detiusti@fokuslabe.czDocument, prace@fokuslabe.czSKUPINY, chomutov@fokuslabe.czDocument, usti@fokuslabe.czDocument, most@fokuslabe.czDocument","730 891 498, 733 184 388, 603 863 071, 472 745 159, 603 908 232, 730 158 910, 730 895 084, 733 184 376, 739 048 777, 736 417 808, 886879359, 730 515 759, 731 449 459, 732 761 266, 730 512 887, 733 184 244, 733 184 386, 733 184 245"
588,http://www.fokuslabe.cz,https://www.fokuslabe.cz/o-nas,contact,,
589,http://www.czphk.cz,http://www.czphk.cz,main,"trutnov@czphk.cz, czphk@czphk.cz, rychnov@czphk.cz, nachod@czphk.cz, hradeckralove@czphk.cz","+420 737 419 408, 495 538 867, +420 499 813 032, 108 568 336, +420 491 426 027, +420 495 538 867, +420 494 535 494, +420 732 459 930"
590,http://www.czphk.cz,https://www.czphk.cz/kontakt,contact,"trutnov@czphk.cz, czphk@czphk.cz, rychnov@czphk.cz, nachod@czphk.cz, hradeckralove@czphk.cz","+420 737 419 408, 495 538 867, +420 499 813 032, 108 568 336, +420 491 426 027, +420 495 538 867, +420 494 535 494, +420 732 459 930"
591,https://www.znamylekar.cz/marketa-rousalova/psychiatr/ceske-budejovice,https://www.znamylekar.cz/marketa-rousalova/psychiatr/ceske-budejovice,main,,
592,https://www.znamylekar.cz/marketa-rousalova/psychiatr/ceske-budejovice,https://www.znamylekar.cz/kontakt,contact,,
593,https://www.znamylekar.cz/marketa-rousalova/psychiatr/ceske-budejovice,https://www.docplanner.com/about-us,contact,,
594,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/karlovarsky-kraj-k302/cheb-o514/cheb-m3945/mudr-vladimir-capek-d6821.html,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/karlovarsky-kraj-k302/cheb-o514/cheb-m3945/mudr-vladimir-capek-d6821.html,main,info@navstevalekare.cz,354 422 330
595,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/karlovarsky-kraj-k302/cheb-o514/cheb-m3945/mudr-vladimir-capek-d6821.html,https://www.navstevalekare.cz/o-nas/portal.html,contact,info@navstevalekare.cz,
596,https://www.navstevalekare.cz/lekari/psychiatr--psychiatrie-s51017/karlovarsky-kraj-k302/cheb-o514/cheb-m3945/mudr-vladimir-capek-d6821.html,https://www.navstevalekare.cz/kontakt.html,contact,info@navstevalekare.cz,
597,https://www.ledovec.cz/centrum-dusevniho-zdravi/cdz-plzen,https://www.ledovec.cz/centrum-dusevniho-zdravi/cdz-plzen,main,info@ledovec.cz,"605 791 357, 737 163 204, +420 604 196 074, 739 055 555, 158462020, 776 100 101, 377 429 616, +420 739 355 178, 739 055 555, 377 429 616, 603 111 542, 737 957 711, 737 163 204"
598,https://www.ledovec.cz/centrum-dusevniho-zdravi/cdz-plzen,https://www.ledovec.cz/kontakty,contact,info@ledovec.cz,"605 791 357, +420 604 196 074, 158462020, 776 100 101, 603 111 542, +420 739 355 178, 739 055 555, 739 055 555, 737 957 711, 737 163 204"
599,https://www.d-os.net,https://www.d-os.net,main,,
600,https://pllnare.cz/ambulance,https://pllnare.cz/ambulance,main,,
601,https://www.psycholog-jihlava.cz,https://www.psycholog-jihlava.cz,main,"maskova@psycholog-jihlava.cz, bartosova@psycholog-jihlava.cz, bartos@psycholog-jihlava.cz, viskova@psycholog-jihlava.cz, vasickova@psycholog-jihlava.cz, prasek@psycholog-jihlava.cz, cerna@psycholog-jihlava.cz, mach@psycholog-jihlava.cz, info@psycholog-jihlava.cz, habermannova@psycholog-jihlava.cz","608 903 735, 777 117 406, 776 765 003, 778 474 429, 723 118 808, 608 338 380, 732 373 991, 723 118 808, 3088580 01, 603 358 650, 776 765 003, 604 678 654"
602,https://www.psycholog-jihlava.cz,https://www.psycholog-jihlava.cz/kontakt,contact,"maskova@psycholog-jihlava.cz, bartosova@psycholog-jihlava.cz, bartos@psycholog-jihlava.cz, viskova@psycholog-jihlava.cz, vasickova@psycholog-jihlava.cz, prasek@psycholog-jihlava.cz, cerna@psycholog-jihlava.cz, mach@psycholog-jihlava.cz, info@psycholog-jihlava.cz, habermannova@psycholog-jihlava.cz","608 903 735, 777 117 406, 776 765 003, 3088580 01, 723 118 808, 608 338 380, 732 373 991, 723 118 808, 778 474 429, 603 358 650, 604 678 654"
603,https://www.firmy.cz/detail/384809-mudr-viliam-janac-domazlice-tynske-predmesti.html,https://www.firmy.cz/detail/384809-mudr-viliam-janac-domazlice-tynske-predmesti.html,main,814E-mailjanac.viliam@post.czI,+420 379 725 814
604,https://www.psyche.cz/cdz,https://www.psyche.cz/cdz,main,,"+420581204438, 736 750 308, 773 381 583, +420 731 417 356, +420 736 750 308, 731 656 096, 731 417 356, 777 929 203, 730 155 209, 736 750 309, 581 209 622, 581 204 438, 731 501 999, 771 192 929, 603 408 431, 733 125 733, +420 581209622, 581 204 439, +420 581204437, 777 929 291, 730 155 210, 730 179 213, 583 035 220, 581 204 437, 605 594 259, +420 733125733, 730 179 214, 739 027 220, 777 929 218, 734 123 772"
605,https://www.psyche.cz/cdz,https://www.psyche.cz/kontakty,contact,,"736 750 309, 581 209 622, +420581204438, 581 204 438, 736 750 308, +420 581209622, +420 731 417 356, 581 204 439, 733 125 733, +420 736 750 308, +420 581204437, +420 733125733, 581 204 437, 731 417 356"
606,https://www.psyche.cz/cdz,https://www.psyche.cz/zakladni-informace-psc/kontakty-psc,contact,,"581 209 622, 581 204 438, 736 750 308, 733 125 733, 581 204 437, 731 417 356"
607,https://www.psycholog-sro.cz/,https://www.psycholog-sro.cz/,main,info@psycholog-sro.czI,"+420 774 492 626, +420 774 492 626, 774 492 626"
608,https://www.psycholog-sro.cz/,https://www.psycholog-sro.cz/kontakt/,contact,info@psycholog-sro.czI,"+420 774 492 626, +420 774 492 626"
609,https://psychiatriejinak.cz/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-12845336,https://psychiatriejinak.cz/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-12845336,main,bohmova.zdenka@email.cz,+420 608 701 387
610,https://psychiatriejinak.cz/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-12845336,https://psychiatriejinak.cz/#4,contact,bohmova.zdenka@email.cz,+420 608 701 387
611,https://www.ordinace.cz/ordinace/redesign/index.php?id=1904,https://www.ordinace.cz/ordinace/redesign/index.php?id=1904,main,,602976127
612,https://www.uhbrod.charita.cz/socialni-sluzby/odborne-socialni-poradenstvi/,https://www.uhbrod.charita.cz/socialni-sluzby/odborne-socialni-poradenstvi/,main,"frantisek.bilek@uhbrod.charita.cz, 715vladislava.jahodova@uhbrod.charita.cz, info@uhbrod.charita.cz","+420 724 651 321, +420 703 498 546, +420 724 651 265, 154009332, +420 735 713 786, 572 630 648, 572 630 648, +420 724 651 320, +420 572 630 648, +420 732 374 715"
